,id,release_date,vote_average,vote_count,revenue,runtime
148,637693,2021/05/20,7.8,288,17635215,88
149,850818,2021/08/20,7.2,73,0,62
150,882812,2021/10/09,7.4,17,0,0
151,581644,2021/06/10,5.6,163,0,94
152,841755,2021/08/30,8.1,177,0,80
153,15092,2009/04/16,6,2115,34560577,96
154,522478,2021/03/25,7.4,426,153000000,93
155,586047,2021/04/12,7.5,90,0,114
156,400160,2020/08/14,7.7,2343,4700000,95
157,559907,2021/07/29,6.7,498,18192220,130
158,597433,2021/08/04,6.4,383,0,109
159,871875,2021/10/05,5.3,26,0,31
160,674,2005/11/16,7.8,16256,895921036,157
161,656940,2021/02/19,6.6,47,0,111
162,672,2002/11/13,7.7,17203,876688482,161
163,8960,2008/07/01,6.3,7665,629443428,92
164,585216,2021/07/01,6.9,709,44888959,88
165,638045,2021/03/26,6.2,59,0,80
166,25769,2009/09/04,5.8,815,5802422,84
167,299534,2019/04/24,8.3,19434,2797800564,181
168,531219,2020/10/25,6.5,1941,0,106
169,673,2004/05/31,8,16913,789804554,141
170,505262,2018/08/03,8,677,31478826,96
171,740925,2021/09/29,6,223,0,85
172,866408,2021/08/27,6.3,19,0,0
173,24428,2012/04/25,7.7,25642,1518815515,143
174,814780,2021/04/29,5.2,5,0,87
175,102382,2014/04/16,6.4,9866,708962323,142
176,800823,2021/07/08,4.7,33,3468053,90
177,198663,2014/09/10,7.2,13987,348319861,113
178,11932,1998/10/16,5.9,1302,50671850,89
179,604822,2020/09/30,6.3,374,27900000,107
180,11322,2009/07/01,6.7,3432,214104620,140
181,431075,2019/01/10,5.8,684,0,88
182,159211,2013/01/14,5.6,115,0,87
183,12445,2011/07/07,8.1,16362,1341511219,130
184,22894,2010/01/21,5.7,1933,67918658,100
185,834404,2021/06/20,7,143,0,80
186,557,2002/05/01,7.2,14296,821708551,121
187,623135,2021/08/11,7.3,21,0,113
188,763532,2021/02/11,7.4,51,0,90
189,615658,2021/06/09,6,708,0,96
190,12444,2010/10/17,7.8,15180,954305868,146
191,512025,2021/09/24,5.7,259,0,96
192,767,2009/07/07,7.7,15241,933959197,153
193,768744,2021/08/06,7.2,21,38410729,101
194,653349,2021/08/27,7.3,326,0,103
195,615457,2021/03/18,8.3,3624,61779301,92
196,38234,2010/05/22,7.5,569,0,96
197,565028,2021/08/25,6.4,564,77389310,91
198,303857,2015/04/18,6.8,1240,61768190,93
199,784500,2021/02/11,8.2,90,0,80
200,550205,2021/01/15,8.2,663,25860000,99
201,773660,2021/03/31,4.5,2,0,88
202,876576,2021/09/21,5.5,8,0,0
203,24021,2010/06/23,6.2,7154,698491347,124
204,337401,2020/09/04,7,5239,66800000,115
205,774456,2021/08/27,3.2,3,0,0
206,809314,2021/04/23,6.6,86,0,82
207,22832,2009/09/29,6.5,1053,60462347,99
208,618162,2021/10/22,6.6,197,0,139
209,13475,2009/05/06,7.4,8170,385680446,127
210,32657,2010/02/01,6.2,6008,226497209,118
211,474350,2019/09/04,6.9,6418,473093228,169
212,393345,2017/10/23,5.8,800,2200000,91
213,410113,2021/08/20,8.4,84,0,83
214,633515,2021/06/05,7.2,183,0,124
215,590706,2020/11/20,5.1,445,99924,102
216,532067,2019/08/30,8.5,303,0,90
217,659940,2021/05/27,6.5,11,2686,120
218,675,2007/06/28,7.7,15479,938212738,138
219,283566,2021/03/08,8.6,359,78334943,155
220,786705,2021/09/22,6.9,108,0,91
221,572154,2019/06/15,8.5,317,0,90
222,91314,2014/06/25,5.9,6392,1104000000,165
223,848932,2021/07/06,4.5,2,0,77
224,4564,2008/05/12,6.6,1703,415252786,145
225,809968,2021/07/28,6.3,113,0,91
226,347626,2021/08/27,6.9,679,0,91
227,862,1995/10/30,8,14635,373554033,81
228,785516,2021/10/20,6.1,150,0,126
229,10358,2008/09/18,6.3,1757,42105111,102
230,330457,2019/11/20,7.3,7740,1450026933,103
231,4247,2000/07/07,6.3,5152,278019771,88
232,10138,2010/04/28,6.8,16914,623933331,124
233,122917,2014/12/10,7.3,11435,956019788,144
234,372058,2016/08/26,8.6,8013,357986087,106
235,293660,2016/02/09,7.6,25733,783100000,108
236,581387,2019/12/19,6.5,328,61321941,128
237,808023,2021/04/30,6.3,196,0,105
238,335797,2016/11/23,7.1,6280,634151679,108
239,646207,2021/06/24,7.2,730,2147110,108
240,723072,2020/12/04,6.6,424,26745,57
241,99861,2015/04/22,7.3,18757,1405403694,141
242,553604,2020/09/03,6.5,1124,29404235,99
243,591273,2021/06/28,6.8,1226,0,107
244,743439,2021/12/02,0,0,0,56
245,607259,2021/06/18,7.7,859,0,109
246,675024,2021/05/05,6.4,74,1474579,93
247,384018,2019/08/01,6.9,5417,760098996,137
248,14869,2009/08/03,5.7,3738,302469017,118
249,811367,2021/04/30,7.1,218,0,9
250,659954,2021/09/10,5.6,7,0,100
251,571891,2019/07/12,6.7,345,26654184,98
252,324857,2018/12/06,8.4,10126,375540831,117
253,72331,2012/06/20,5.7,2625,116471580,94
254,583081,2021/10/22,5.9,36,0,85
255,741074,2020/10/23,6.9,388,0,7
256,39254,2011/09/28,6.9,6312,299268508,127
257,136797,2014/03/12,6.3,3404,203277636,132
258,138843,2013/03/20,7.5,8829,319494638,112
259,10196,2010/06/30,4.7,3093,319713881,103
260,602734,2021/05/12,6.3,930,36544468,93
261,43347,2010/11/22,7,3969,102820008,112
262,214756,2015/06/25,6.3,5903,215863606,115
263,18785,2009/06/02,7.3,13819,469310836,100
264,27578,2010/08/03,6.2,6202,274470394,103
265,68726,2013/07/11,6.8,10092,407602906,131
266,27205,2010/07/15,8.3,30184,825532764,148
267,9479,1993/10/09,7.8,7112,75634409,76
268,24418,2009/10/23,5.7,838,28169671,109
269,875460,2021/10/14,2,1,0,0
270,11249,2004/11/11,5.4,1085,24829644,87
271,590995,2020/10/28,6.4,475,0,94
272,776909,2021/09/29,6.6,62,0,110
273,10585,1988/11/08,6.6,2030,44196684,87
274,585,2001/11/01,7.8,14785,562816256,92
275,57214,2012/03/01,6.8,4826,0,88
276,769749,2021/05/13,6.4,23,0,119
277,412656,2021/02/24,6.8,1346,0,109
278,1865,2011/05/14,6.5,11352,1045713802,137
279,8587,1994/06/23,8.3,14586,763455561,89
280,72190,2013/06/20,6.8,12458,531865000,116
281,333339,2018/03/28,7.6,12141,582890172,140
282,301528,2019/06/19,7.6,7466,1073394593,100
283,400155,2018/06/28,6.9,3332,528600000,97
284,216015,2015/02/11,5.9,9860,571006128,125
285,34851,2010/07/03,6.2,2963,127233108,107
286,38575,2010/06/10,6.5,4653,359126022,140
287,630586,2021/01/26,6.1,583,3777969,110
288,630520,2021/03/11,8.2,20,0,98
289,228150,2014/10/15,7.5,9440,211817906,135
290,118406,2012/07/28,7.6,616,17322136,109
291,75624,2011/07/30,7.2,316,0,108
292,730840,2021/07/21,8,196,0,106
293,340102,2020/08/26,6.3,2383,45534613,94
294,808,2001/05/18,7.7,13065,487853320,90
295,860425,2021/08/11,5.9,32,0,106
296,716594,2021/08/19,6.9,77,0,100
297,98566,2014/08/07,5.9,5622,477200000,101
298,578701,2021/05/05,7,925,23384502,100
299,854535,2021/07/25,5.4,5,0,14
300,631132,2020/02/01,7.7,139,0,85
301,14161,2009/10/10,5.8,9992,791217826,158
302,3933,2005/09/12,7.5,6743,118090836,77
303,44571,2010/08/26,4.7,89,2000371,93
304,676845,2021/02/25,7.2,136,1753826,80
305,775996,2021/01/15,6.4,1323,0,116
306,438695,2021/12/02,0,0,0,112
307,425909,2021/11/11,7.9,5,0,124
308,878231,2021/09/24,2,1,0,0
309,10195,2011/04/21,6.8,17242,449326618,115
310,788905,2021/02/25,7,39,0,0
311,50546,2011/02/10,6.6,4418,214945591,117
312,533642,2019/06/19,6,1420,44902237,90
313,284053,2017/10/25,7.6,16679,853977126,131
314,72545,2012/01/19,6.1,3290,355692760,94
315,662237,2021/06/04,7.9,64,0,101
316,157336,2014/11/05,8.4,26999,701729206,169
317,23168,2010/09/15,7.2,3756,154026136,125
318,534,2009/05/20,6,5115,371353001,115
319,33273,2009/11/06,7.5,910,19300483,110
320,30767,2004/09/24,4,16,0,107
321,602063,2021/04/23,7.9,265,33457923,138
322,119450,2014/06/26,7.3,9097,710644566,130
323,727745,2021/08/11,7.3,1221,0,112
324,560144,2020/10/25,5.7,376,0,113
325,885110,2021/11/04,6,5,0,120
326,18823,2010/03/31,5.9,5046,493214993,106
327,481084,2019/10/10,6.7,1619,203044905,86
328,22803,2009/10/15,7.3,3759,126690726,109
329,475557,2019/10/02,8.2,18970,1074251311,122
330,792657,2021/02/26,5.7,86,0,82
331,259693,2016/05/13,7.3,6402,320392818,134
332,796428,2021/10/08,5.9,31,0,83
333,228326,2014/10/01,7.5,2037,97437106,95
334,578908,2020/03/26,6.1,328,0,87
335,400535,2018/06/27,6.9,2528,75836683,122
336,440249,2017/03/28,5.5,183,0,90
337,592656,2020/09/08,6,83,0,105
338,106646,2013/12/25,8,18565,392000000,180
339,70981,2012/05/30,6.5,9786,403170142,124
340,271110,2016/04/27,7.4,18797,1153296293,147
341,577922,2020/08/22,7.3,6282,363129000,150
342,337167,2018/01/17,6.7,6563,368307760,105
343,793723,2021/03/05,5.9,454,0,80
344,568160,2019/06/19,8.1,1228,186965409,112
345,593910,2021/09/03,6.7,877,0,113
346,809,2004/05/19,7.1,9344,928760770,93
347,669659,2021/09/09,6.4,23,0,100
348,595280,2021/10/06,6.1,68,0,93
349,804435,2021/04/16,6,165,0,96
350,681019,2020/03/13,5,379,0,102
351,864388,2021/10/07,7,12,0,46
352,580532,2021/02/26,6.4,153,0,118
353,7182,2005/09/16,5.5,217,881779,85
354,17654,2009/08/05,7.4,7461,210819611,112
355,18240,2009/06/01,7.1,5084,317375031,108
356,260346,2014/12/16,6.2,4645,325771424,109
357,649409,2021/06/24,6.5,278,0,115
358,28510,2009/10/01,5.6,319,875386,97
359,335988,2017/06/16,6.1,4704,605425157,154
360,9637,2002/06/14,6,3337,275650703,88
361,645710,2021/08/25,6.9,268,0,117
362,337339,2017/04/12,6.9,8595,1238764765,136
363,7445,2009/01/22,7,1897,43318349,105
364,45682,2009/07/03,4.4,46,0,85
365,863,1999/10/30,7.6,11000,497366869,92
366,425,2002/03/10,7.3,10489,383257136,81
367,378064,2016/09/17,8.4,2614,30156463,130
368,284052,2016/10/25,7.4,17709,677700000,115
369,381749,2016/06/24,5.4,63,0,79
370,307081,2015/03/24,7.4,4516,91709827,123
371,778657,2021/06/18,6.1,7,0,98
372,316727,2016/06/29,6.4,4261,118587880,105
373,49529,2012/03/07,6.2,4474,284139100,132
374,57165,2012/03/28,5.7,3377,301970083,99
375,643586,2021/02/12,6.5,385,431020,88
376,857910,2021/08/12,7.8,15,0,64
377,812456,2021/05/14,7.2,58,0,60
378,454626,2020/02/12,7.4,7240,306766470,99
379,177572,2014/10/24,7.8,13112,657827828,102
380,167032,2013/10/04,5.8,1127,3800000,97
381,801335,2021/02/27,8.1,268,0,90
382,383498,2018/05/10,7.5,13893,786365638,119
383,348893,2016/08/01,7,930,0,87
384,617708,2020/01/22,6.6,223,0,97
385,44943,2011/03/08,5.7,2745,211819354,116
386,8871,2000/11/17,6.7,5531,345141403,104
387,42194,2010/03/20,5.4,512,967000,92
388,131631,2014/11/19,6.8,13034,752100229,123
389,778552,2021/02/25,4.8,4,21507,93
390,49530,2011/10/27,6.9,9049,173930596,109
391,581392,2020/07/15,6.9,1714,39657073,116
392,786300,2021/02/12,6.2,83,0,84
393,442249,2018/07/04,6,3159,137056262,97
394,254128,2015/05/27,6.2,6870,473990832,114
395,45243,2011/05/25,6.4,8490,586764305,102
396,439079,2018/09/05,5.8,4901,365550119,96
397,1726,2008/04/30,7.6,21554,585174222,126
398,76492,2012/09/20,6.9,6959,358375603,91
399,26123,2009/06/18,5.3,1389,5021219,93
400,888917,2021/11/03,6,4,0,105
401,495764,2020/02/05,7,8238,201858461,109
402,44251,1994/03/12,6.7,475,0,48
403,398818,2017/09/01,8.3,9589,41063475,132
404,520946,2020/06/26,5.9,198,4608579,96
405,2062,2007/06/28,7.8,13176,623726000,111
406,366170,2016/04/23,7.5,245,1015339,120
407,632632,2020/08/22,8.5,263,0,60
408,109445,2013/11/20,7.3,13633,1274219009,102
409,14849,2009/02/17,6.2,150,0,87
410,604360,2021/07/02,6.1,54,0,115
411,714968,2021/09/03,4.3,6,0,109
412,847981,2021/08/17,6.2,109,0,105
413,617653,2021/10/13,7.7,394,23512324,153
414,38055,2010/10/28,6.9,5294,321885765,96
415,49051,2012/11/26,7.3,15327,1021103568,169
416,736069,2021/04/27,7.8,338,0,84
417,14836,2009/02/05,7.8,5356,124596398,100
418,785539,2021/07/29,7.4,263,0,101
419,4258,2013/04/11,4.8,2193,78378744,86
420,283995,2017/04/19,7.6,17344,863756051,137
421,805051,2021/01/01,7.6,32,0,85
422,324552,2017/02/08,7.3,9618,171539887,122
423,689249,2020/04/03,7.6,843,0,57
424,595172,2019/04/18,7.9,55,0,108
425,68721,2013/04/18,6.9,18524,1214811252,130
426,11186,1990/11/09,6.2,1244,35763605,84
427,27576,2010/07/21,6.4,4388,293329073,100
428,34433,1993/03/06,7.2,609,658982,70
429,9820,1998/07/28,7.1,3061,92108518,128
430,55846,2011/05/20,6.1,1211,741875,97
431,420809,2019/10/16,7.4,4730,491570967,119
432,615678,2021/04/09,5.7,826,0,107
433,576393,2019/02/14,6.7,71,0,123
434,120,2001/12/18,8.4,19964,871368364,179
435,158011,2013/03/14,6.8,2380,68572378,94
436,512200,2019/12/04,7,6337,800059707,123
437,581389,2021/02/05,7.2,674,0,136
438,606523,2020/09/03,6.9,148,0,131
439,677638,2020/06/30,7.9,686,0,69
440,483898,2011/07/27,7.9,38,0,93
441,118,2005/07/13,7,11875,474968763,115
442,736074,2021/07/26,7.7,215,0,87
443,87101,2015/06/23,5.9,6907,440603537,126
444,793002,2021/03/05,6.6,70,0,90
445,225886,2014/07/17,5.4,3517,126069509,97
446,655431,2020/03/27,7.7,47,0,137
447,460458,2021/11/24,0,0,0,107
448,44912,2011/06/16,5.2,5909,219851172,114
449,296096,2016/06/01,7.9,9490,207945075,110
450,20533,2010/06/18,4.9,1096,10539000,81
451,536841,2019/06/14,7.5,296,0,130
452,651571,2020/12/17,4.4,470,39328,92
453,4248,2001/07/04,5.8,3506,141220678,83
454,658558,2020/01/10,4.5,11,0,76
455,424139,2018/10/18,6.5,3581,253688035,106
456,59440,2011/09/09,7.8,3416,23057115,140
457,13448,2009/05/13,6.7,5509,485930816,138
458,281338,2017/07/11,7.1,7013,488533726,140
459,622386,2019/07/19,8.5,4,0,12
460,587996,2021/01/29,6.4,656,0,106
461,663558,2021/02/06,8.3,233,0,116
462,22,2003/07/09,7.8,16599,655011224,143
463,684281,2021/06/11,6.4,9,0,102
464,45610,2011/09/23,6.7,749,2527904,129
465,198184,2015/03/04,6.8,6558,104399548,120
466,458156,2019/05/15,7.4,7365,326709727,130
467,48138,2011/02/16,6.6,3044,130786397,113
468,23988,2009/10/27,4.2,339,0,90
469,749274,2021/09/16,6.5,247,11780000,104
470,50620,2012/11/13,6.5,7347,829000000,115
471,567748,2021/09/24,6.5,1041,0,91
472,37686,2011/06/08,6.7,5413,260095986,112
473,126963,2013/03/30,6.8,1122,50461371,85
474,486589,2019/07/25,7.8,803,5362776,92
475,50723,2010/07/31,7,262,0,85
476,667757,2021/07/30,5.1,9,0,95
477,618353,2020/10/13,7.3,281,0,96
478,674164,2021/12/31,0,0,0,60
479,76338,2013/10/30,6.6,14048,644571402,112
480,739542,2021/06/30,5.8,130,0,98
481,75174,2011/09/14,6.6,3051,77278331,117
482,284054,2018/02/13,7.4,18107,1346739107,134
483,839440,2021/06/11,5.3,48,0,77
484,23629,2011/03/24,6.1,3777,89792502,110
485,649087,2021/02/11,5.9,542,0,86
486,35,2007/07/25,7,6443,527068851,87
487,285,2007/05/19,7.2,11414,961000000,169
488,9543,2010/05/19,6.2,5537,335154643,116
489,597,1997/11/18,7.9,19999,2187463944,194
490,38365,2010/06/24,6.3,4649,271430189,102
491,615677,2020/12/25,6.3,544,0,97
492,10201,2008/12/09,6.6,5283,223241637,104
493,8966,2008/11/20,6.3,11034,393616788,122
494,24752,1991/07/20,6.8,433,16331742,48
495,874965,2021/10/15,5.2,35,0,88
496,336843,2018/01/10,7.1,6056,288175335,143
497,72105,2012/06/29,6.4,10151,549368315,107
498,11224,1950/02/22,7,5389,263591415,74
499,785752,2021/09/22,6.2,289,0,93
500,779202,2021/08/04,6.8,56,0,84
501,12429,2008/07/19,7.7,2989,202404009,100
502,576845,2021/10/21,7.5,198,12000000,117
503,654028,2020/11/18,6.6,653,0,112
504,396535,2016/07/20,7.8,5196,87547518,118
505,57158,2013/12/11,7.6,10474,958400000,161
506,102651,2014/05/28,7.1,11236,758539785,97
507,544401,2021/02/26,7.5,790,0,140
508,36728,2009/08/01,7.2,274,8084148,95
509,16996,2009/03/11,6.3,4135,136267476,102
510,375846,2016/01/03,6.7,151,0,85
511,60304,2013/01/17,6,5662,226349749,88
512,787009,2021/03/11,5.8,43,0,80
513,698320,2021/01/29,5.8,46,0,90
514,644083,2021/01/22,6.1,122,510466,92
515,82675,2012/09/27,6.3,5412,376141306,91
516,591275,2021/07/14,7.4,893,0,114
517,447404,2019/05/03,7,5230,433005346,105
518,607383,2019/07/29,4.1,84,0,72
519,82690,2012/01/01,7.3,10189,471222889,101
520,1771,2011/07/22,7,17604,370569774,124
521,602269,2021/01/28,6.4,1291,23205000,128
522,645856,2021/03/26,5.7,140,0,87
523,11187,1991/08/30,5.9,1069,20560255,90
524,360920,2018/11/08,6.8,2683,508575295,85
525,10144,1989/11/17,7.4,6158,211343479,83
526,16869,2009/08/19,8.2,17709,321455689,153
527,37724,2012/10/25,7.2,12945,1108561013,143
528,441168,2017/02/11,5.6,75,0,87
529,536728,2021/04/23,5.5,6,0,99
530,345940,2018/08/09,6.2,5534,530243742,113
531,126889,2017/05/09,6,6752,232380243,122
532,819413,2021/04/16,2,1,0,95
533,122,2003/12/01,8.5,18523,1118888979,201
534,400928,2017/04/12,8.1,4108,40343446,101
535,12,2003/05/30,7.8,15612,940335536,100
536,50253,2004/02/14,7.6,179,0,83
537,47971,2017/01/13,5.8,4933,346147658,107
538,953,2005/05/25,6.9,8654,542063846,86
539,49026,2012/07/16,7.8,18529,1081041287,165
540,159824,2015/09/21,6.8,4533,473226958,89
541,523931,2018/08/10,5.6,189,5303,90
542,43074,2016/07/14,5.4,5195,229147509,117
543,158015,2013/05/31,6.3,6900,89328627,86
544,341174,2017/02/08,6.5,6473,378827494,118
545,420818,2019/07/12,7.2,8021,1667635327,118
546,715658,2020/09/21,6.5,90,0,93
547,109439,2013/05/23,6.2,7037,362000072,100
548,37834,2010/06/15,6.2,3491,261930431,109
549,554596,2019/03/15,8.1,644,0,102
550,209112,2016/03/23,5.9,15226,873634919,152
551,41630,2011/01/21,6.3,3851,149228077,107
552,793147,2021/02/03,2,1,0,76
553,671583,2020/07/31,7.4,178,0,96
554,121,2002/12/18,8.4,17256,926287400,179
555,8355,2009/06/26,6.7,6553,886686817,94
556,841,1984/12/14,6.3,1964,30925690,137
557,10674,1998/06/18,7.9,7628,304320254,88
558,10193,2010/06/16,7.8,11889,1066969703,103
559,785544,2021/11/05,4,3,0,124
560,58,2006/07/06,7.3,12734,1065659812,151
561,647302,2019/11/21,6.3,101,0,94
562,190859,2014/12/25,7.4,10604,542307423,133
563,496243,2019/05/30,8.5,12445,257591776,133
564,875828,,0,0,0,0
565,591274,2021/07/08,7.3,1001,0,110
566,531499,2020/08/07,5.7,329,942666,95
567,610150,,0,0,0,0
568,9023,2002/05/24,7.7,3603,122563539,83
569,720026,2021/01/12,4.9,124,0,93
570,294254,2015/09/09,6.7,8483,312296056,131
571,11688,2000/12/15,7.6,5172,169327687,78
572,736073,2021/06/21,7.9,264,0,85
573,262500,2015/03/18,6.4,8601,295238201,119
574,17134,2009/03/19,5.9,567,17280326,108
575,19908,2009/10/07,7.3,9871,102391540,88
576,37645,2010/03/23,6.6,903,0,117
577,820232,2019/03/29,9.4,17,0,105
578,50619,2011/11/16,6.2,7238,712171856,117
579,630240,2021/07/14,6.8,322,5115725,108
580,61979,2010/12/03,7.8,2280,0,122
581,676842,2021/04/08,7.9,74,0,92
582,11699,2009/05/21,6.1,814,10589102,122
583,718867,2020/07/23,7.4,135,0,89
584,49521,2013/06/12,6.6,12574,754045518,143
585,521029,2019/06/26,6.4,2537,231252591,106
586,579047,2021/08/19,7.1,846,18717947,116
587,8920,2004/06/10,5.6,3003,200804534,80
588,743904,2020/09/08,6.2,83,0,85
589,585245,2021/11/10,0,0,0,97
590,168259,2015/04/01,7.3,8750,1515047671,137
591,714277,2021/04/15,4.1,17,0,86
592,522931,2021/06/14,7,859,69212098,117
593,138103,2014/08/04,6.2,3945,206172544,126
594,43549,2010/07/15,6.4,920,0,96
595,44263,2010/08/11,4.9,38,0,110
596,193893,2014/08/13,6.4,2200,136621271,104
597,232672,2014/05/21,6.9,2638,127994610,117
598,10729,1990/07/13,6.7,244,15260154,89
599,539892,2019/09/13,6.9,766,333593,105
600,39513,2011/02/14,6.7,4492,97984015,104
601,772,1992/11/19,6.7,7277,358994850,120
602,691179,2021/05/27,8.2,699,0,104
603,273481,2015/09/17,7.4,6483,84872444,122
604,39106,1994/07/09,5.8,371,0,50
605,763788,2021/11/05,5.5,21,0,99
606,447332,2018/04/03,7.4,10900,340677200,91
607,9732,1998/10/24,7,3569,0,81
608,411,2005/12/07,7.1,8208,745013115,143
609,817451,2021/05/27,6.3,94,55217,101
610,34813,2010/04/23,6.3,1334,23580000,97
611,381289,2017/01/19,7.6,2571,205035819,100
612,802504,2021/04/02,6.7,163,0,97
613,351694,2015/07/10,7.1,155,150000000,89
614,608804,2021/09/24,6.5,134,0,85
615,683127,2021/01/27,6.4,72,384659,82
616,484718,2021/03/05,6.7,1612,0,110
617,721656,2020/10/06,7.9,164,0,76
618,345938,2017/03/03,7.4,1567,92924405,132
619,616851,,0,0,0,0
620,287947,2019/03/29,7.1,7022,365971656,132
621,853588,2021/09/10,4.5,173,0,86
622,76757,2015/02/04,5.4,5661,183987723,127
623,680531,2021/09/12,7.1,125,0,122
624,760883,2021/07/23,7.2,943,0,121
625,6466,2003/08/15,6,1843,114908830,97
626,11674,1996/11/27,5.9,2662,320689294,103
627,763149,2021/08/04,6.6,342,0,114
628,246655,2016/05/18,6.5,10822,543934787,144
629,77338,2011/11/02,8.3,13952,426588510,113
630,299537,2019/03/06,6.9,12134,1128276090,124
631,187017,2014/06/05,6.8,6632,188441614,112
632,286217,2015/09/30,7.7,16246,630161890,144
633,9806,2004/10/27,7.7,14488,631442092,115
634,49519,2013/03/15,6.9,5665,587204668,98
635,767504,2021/10/01,5.4,44,0,87
636,19994,2009/09/18,5.8,2764,31556061,102
637,71676,2011/12/11,5,2926,132563930,96
638,553301,,0,0,0,0
639,23047,2011/01/07,5.4,1909,91627228,95
640,351286,2018/06/06,6.6,9311,1303459585,129
641,260513,2018/06/14,7.5,10387,1242805359,118
642,662546,2020/12/04,7,423,0,113
643,504253,2018/09/01,8.3,860,33748006,108
644,636879,2020/05/12,6.2,66,0,73
645,260514,2017/06/15,6.9,4214,383925276,102
646,817566,2021/06/11,4.7,3,0,0
647,20222,2003/03/27,6.5,158,0,108
648,14160,2009/05/28,7.9,16406,735099082,96
649,749618,2020/11/12,6.9,76,0,85
650,3170,1942/08/14,7,4458,267447150,70
651,37786,2010/05/26,6.1,1334,290745055,146
652,9502,2008/06/04,7.2,8839,631744560,90
653,135397,2015/06/06,6.7,17336,1671713208,124
654,23823,2009/10/20,5.6,776,0,91
655,157350,2014/03/14,6.9,10838,288747895,139
656,249070,2015/08/20,5.8,2415,81967450,96
657,667520,2020/06/18,8.1,867,0,104
658,335984,2017/10/04,7.5,10096,259239658,164
659,530079,2019/06/21,7.6,154,0,94
660,602288,2021/06/17,7.7,14,0,117
661,49849,2011/07/29,5.5,4124,174822325,119
662,75656,2013/05/29,7.4,13133,351723989,116
663,117251,2013/06/27,6.4,3838,205366737,131
664,197158,1981/01/01,4.5,42,0,83
665,775943,2021/07/29,3.7,6,0,0
666,616651,2021/07/29,7,349,15987232,139
667,265208,2015/01/14,5.6,1389,0,92
668,206647,2015/10/26,6.5,8662,880674609,148
669,404368,2018/11/20,7.2,5867,529221154,112
670,14306,2008/12/25,7.2,3780,242717113,115
671,665251,2020/03/19,6.5,186,0,75
672,433422,2017/05/06,6.5,341,0,85
673,436931,2017/07/15,7,474,37552144,98
674,681260,2021/01/07,6.6,62,0,88
675,64635,2012/08/02,6,4481,198802074,121
676,74513,2011/11/02,6.7,397,3424648,109
677,10202,2008/12/24,6.1,2285,212874864,99
678,38700,2020/01/15,7.2,6624,426505244,124
679,30789,1981/11/28,6.2,50,0,93
680,412117,2019/05/24,7,2301,155152550,86
681,265712,2014/08/08,7.3,312,83061158,90
682,408,1938/02/04,7.1,5903,184925486,83
683,18095,1997/03/26,6.7,208,0,45
684,800305,2021/09/24,6.4,118,0,88
685,509635,2020/09/10,6.2,357,0,98
686,788929,2021/08/12,6.7,102,0,106
687,13971,2008/08/15,6.7,1525,21972336,98
688,621870,2020/09/25,6.9,395,0,97
689,166426,2017/05/23,6.6,9638,794861794,129
690,42684,2010/11/11,4.9,1230,66984887,92
691,454983,2018/05/11,7.3,6288,0,105
692,119698,2012/08/09,5.2,171,2412576,83
693,726739,2020/10/02,6.6,149,0,84
694,20526,2010/12/14,6.4,5742,400062763,125
695,268896,2018/03/21,6.1,3786,290061297,111
696,522938,2019/09/19,6.5,2840,91490353,89
697,613200,2019/08/16,7.2,14,0,98
698,19840,2009/07/10,5.9,643,15345201,102
699,270946,2014/11/22,6.5,3265,373552094,92
700,16995,2009/04/17,6.8,1419,87784194,127
701,37430,2011/08/17,5.3,1452,63523283,113
702,396422,2017/08/03,6.6,4522,306515884,109
703,62211,2013/06/19,7,8643,743559607,104
704,11970,1997/06/20,7.5,5876,252712101,93
705,17581,2008/08/02,7.2,266,0,90
706,39101,1990/06/07,6.5,383,0,61
707,446893,2020/03/11,7.5,1643,47000000,90
708,51876,2011/03/08,7.2,8591,161849455,105
709,709629,2021/03/12,7.8,219,0,103
710,240832,2014/07/25,6.4,13512,458863600,89
711,768334,2021/07/14,6,515,0,95
712,853088,2021/09/03,7.9,57,0,65
713,9552,1973/05/31,7.7,5954,441306145,122
714,150540,2015/06/09,7.9,17090,857611174,95
715,150689,2015/03/12,6.8,6036,543514353,105
716,297761,2016/08/03,5.9,18110,746846894,123
717,10567,2000/05/19,6.5,1885,354248063,82
718,76163,2012/08/08,6.3,5468,314975955,103
719,136418,2013/05/07,6.2,1282,8352885,100
720,52520,2012/01/19,6.3,3333,160112671,88
721,719923,,8,3,0,19
722,391757,2016/06/05,7,345,0,101
723,364689,2017/12/09,7.2,2255,295038508,108
724,597398,2019/11/15,6.4,50,0,75
725,21208,2009/07/24,6.9,3830,77912251,123
726,46528,2010/12/01,6.5,408,11087569,100
727,184345,2014/04/17,6.1,1012,25343661,87
728,526896,2022/01/20,0,0,0,0
729,139038,2013/01/11,5.7,1342,60141683,86
730,10521,2009/01/09,6.2,2487,114663461,89
731,48340,2011/02/03,5.9,771,108609310,108
732,37135,1999/06/18,7.4,5329,448191819,88
733,594328,2020/08/28,7.5,276,0,84
734,179826,2013/01/29,6.9,921,0,100
735,34544,2010/06/09,6.4,3704,177238796,117
736,871858,2021/10/08,7.5,12,0,94
737,4256,2003/10/24,6,3092,220673217,84
738,346910,2018/09/05,5.6,3537,160542134,107
739,778814,2021/02/04,6.7,45,0,88
740,427641,2018/04/12,6.5,5579,426245950,107
741,10895,1940/02/23,7.1,4615,84300000,88
