Unnamed: 0,id,release_date,vote_average,vote_count,revenue,runtime,original_language,original_title,popularity
7925,13253,2008/11/03,6.9,375.0,0.0,88.0,en,Futurama: Bender's Game,13.798
7926,38542,2009/09/12,6.5,407.0,867714.0,100.0,en,The Disappearance of Alice Creed,12.249
7927,297186,2014/09/26,6.0,24.0,0.0,104.0,ja,劇場版 零〜ゼロ〜,10.772
7928,132137,2012/10/09,5.9,163.0,0.0,93.0,en,Werewolf: The Beast Among Us,11.799
7929,84175,2012/06/29,6.8,829.0,21107746.0,93.0,en,Beasts of the Southern Wild,12.049
7930,380764,2017/11/23,6.1,52.0,0.0,97.0,id,Valentine,14.116
7931,146229,2014/08/07,6.0,292.0,0.0,86.0,en,Kristy,9.8
7932,12277,2002/05/31,5.8,282.0,41604473.0,86.0,en,Undercover Brother,9.795
7933,175774,2013/03/14,7.0,970.0,0.0,122.0,de,Rubinrot,13.498
7934,652722,2019/12/06,8.2,273.0,0.0,101.0,es,En brazos de un asesino,12.319
7935,23706,2009/09/04,4.9,795.0,40105542.0,99.0,en,All About Steve,10.547
7936,13672,2008/06/04,6.6,356.0,276891.0,96.0,fr,JCVD,8.046
7937,426814,2018/06/28,6.2,332.0,0.0,95.0,en,The Domestics,10.807
7938,10985,2002/05/10,5.9,422.0,31167388.0,88.0,en,The New Guy,13.044
7939,4689,2002/03/29,7.5,956.0,1954937.0,129.0,ko,복수는 나의 것,9.544
7940,356334,2016/06/14,5.8,130.0,0.0,114.0,en,Gridlocked,9.801
7941,280892,2013/10/27,5.7,63.0,0.0,80.0,en,Bunks,10.438
7942,269,1960/03/16,7.7,1253.0,0.0,90.0,fr,À bout de souffle,12.644
7943,18320,2009/03/04,7.3,820.0,29196409.0,105.0,en,The Young Victoria,13.546
7944,1257,2007/02/02,5.9,512.0,69485490.0,102.0,en,Because I Said So,9.544
7945,218784,2015/10/30,6.2,402.0,70958.0,92.0,en,Freaks of Nature,10.748
7946,273641,2014/06/03,5.9,180.0,0.0,76.0,en,Jackass Presents: Bad Grandpa .5,11.296
7947,10372,1985/11/24,5.4,173.0,0.0,100.0,en,Ewoks: The Battle for Endor,12.041
7948,810223,2021/05/07,8.1,67.0,0.0,88.0,en,An Autumn Romance,10.151
7949,472553,2018/06/08,6.8,76.0,231719.0,96.0,en,Zoo,9.835
7950,296065,2014/10/25,6.1,386.0,0.0,88.0,en,Last Shift,9.546
7951,31203,2009/09/30,6.0,917.0,62794894.0,91.0,fr,Le Petit Nicolas,10.293
7952,12145,1997/01/23,6.2,244.0,9381260.0,93.0,en,Fierce Creatures,8.791
7953,10860,1989/11/15,7.2,478.0,95904091.0,119.0,en,Steel Magnolias,11.79
7954,196830,2013/05/22,3.6,109.0,0.0,84.0,en,Stranded,10.045
7955,54113,1997/01/01,6.1,242.0,273644.0,71.0,en,The Swan Princess: Escape from Castle Mountain,11.291
7956,891,1976/04/04,7.7,1294.0,70600000.0,138.0,en,All the President's Men,12.289
7957,1999,2001/11/23,6.9,227.0,0.0,130.0,en,In the Bedroom,15.04
7958,48034,2010/10/20,7.1,1229.0,48531470.0,154.0,fr,Les Petits Mouchoirs,11.541
7959,472744,2018/05/03,5.5,33.0,0.0,90.0,en,The Gateway,11.541
7960,425942,2017/01/19,6.2,156.0,1440000.0,90.0,es,Nieve negra,12.047
7961,10477,2001/04/27,5.1,525.0,54744738.0,116.0,en,Driven,12.489
7962,9624,1994/02/18,4.7,299.0,49000000.0,102.0,en,On Deadly Ground,9.288
7963,336,1971/10/20,7.8,724.0,0.0,157.0,it,Giù la testa,10.288
7964,519035,2018/09/21,7.2,735.0,0.0,100.0,en,Nappily Ever After,12.302
7965,13187,1965/12/09,7.7,436.0,0.0,25.0,en,A Charlie Brown Christmas,9.288
7966,426254,2017/01/23,6.1,140.0,0.0,99.0,en,Marjorie Prime,9.796
7967,447277,2023/05/26,0.0,0.0,0.0,0.0,en,The Little Mermaid,11.071
7968,283227,2015/03/26,6.3,547.0,0.0,117.0,en,A Little Chaos,11.792
7969,257354,2009/08/01,4.8,12.0,0.0,73.0,en,Busty Cops: Protect and Serve!,7.145
7970,501190,2018/01/27,4.7,8.0,0.0,19.0,en,"God, Sex and Truth",14.538
7971,426618,2018/09/14,8.1,395.0,128269.0,122.0,en,Where Hands Touch,10.301
7972,3034,1974/12/15,7.9,2430.0,86273333.0,106.0,en,Young Frankenstein,15.285
7973,402200,2011/11/25,6.6,27.0,0.0,46.0,en,Ben 10 Generator Rex Heroes United,12.099
7974,370765,2016/06/21,5.9,116.0,0.0,79.0,en,Jessica Darling's It List,10.292
7975,180296,2014/06/27,5.6,306.0,0.0,83.0,en,They Came Together,9.29
7976,22327,2009/09/11,6.2,706.0,0.0,87.0,en,Youth in Revolt,10.287
7977,11826,2000/09/18,7.0,517.0,0.0,89.0,en,Sexy Beast,10.785
7978,226948,2013/10/05,4.3,47.0,0.0,85.0,en,Scarecrow,11.949
7979,27850,1998/11/10,6.9,391.0,0.0,84.0,en,Halloweentown,12.285
7980,575604,2020/11/27,7.7,403.0,0.0,112.0,ko,콜,12.037
7981,308529,2016/07/14,5.0,310.0,0.0,90.0,en,Kickboxer: Vengeance,10.992
7982,23367,2009/08/06,5.7,381.0,12225023.0,111.0,en,Bandslam,9.787
7983,86837,2012/07/01,7.8,1220.0,29844753.0,127.0,fr,Amour,11.037
7984,446131,2017/08/17,6.0,224.0,0.0,91.0,en,Madame,9.294
7985,219250,2013/02/23,7.0,32.0,0.0,90.0,ja,劇場版 とある魔術の禁書目録 -エンデュミオンの奇蹟-,10.747
7986,647325,2020/02/15,7.3,130.0,0.0,85.0,en,The Thing About Harry,10.76
7987,387805,2016/09/16,6.4,47.0,0.0,94.0,es,07:19,10.451
7988,260347,1998/10/31,3.5,2.0,0.0,90.0,ja,Sasori: Korosu tenshi 2,13.593
7989,174321,2013/05/16,5.7,290.0,104810.0,91.0,en,The English Teacher,10.287
7990,3782,1952/10/09,8.4,721.0,55240.0,143.0,ja,生きる,10.782
7991,42302,2007/09/24,4.5,47.0,0.0,88.0,en,Blood Monkey,7.943
7992,575299,2019/10/31,7.0,154.0,0.0,82.0,ru,Верность,11.805
7993,24477,2003/12/02,5.2,169.0,0.0,91.0,en,Beethoven's 5th,8.532
7994,575138,2019/02/05,5.5,12.0,0.0,91.0,zh,新喜剧之王,11.908
7995,33518,1980/07/02,5.8,187.0,0.0,91.0,en,Alligator,10.031
7996,380124,2016/10/21,5.7,358.0,74827344.0,103.0,en,Boo! A Madea Halloween,11.04
7997,227257,2011/10/31,6.3,32.0,0.0,46.0,en,Monster High: Fright On!,11.994
7998,373261,2004/05/07,0.0,0.0,0.0,90.0,ja,アート・アイドル声ちゃんの挑戦！ 変躰ランド,12.281
7999,227738,2014/08/30,6.5,117.0,0.0,91.0,es,Mortadelo y Filemón contra Jimmy el Cachondo,11.786
8000,11476,2001/12/12,7.2,90.0,0.0,158.0,de,So weit die Füße tragen,8.731
8001,13994,2005/09/13,6.0,97.0,2945242.0,105.0,en,Romance & Cigarettes,14.942
8002,883216,2021/11/11,0.0,0.0,0.0,0.0,en,Pintu Surga Terakhir,16.61
8003,306947,2015/08/05,6.5,2008.0,354835.0,100.0,en,The Invitation,11.737
8004,13353,1966/10/27,7.5,258.0,0.0,25.0,en,"It's the Great Pumpkin, Charlie Brown",10.781
8005,10652,1987/08/07,6.6,287.0,13839404.0,112.0,en,Hamburger Hill,10.03
8006,10768,1981/03/20,5.8,377.0,20471382.0,108.0,en,Omen III: The Final Conflict,12.029
8007,407890,2018/04/06,6.9,240.0,2455027.0,121.0,en,Lean on Pete,10.292
8008,531380,2018/09/20,6.6,51.0,0.0,100.0,cn,黃金兄弟,11.074
8009,15139,1994/11/23,6.4,593.0,13670688.0,80.0,en,The Pagemaster,11.279
8010,416680,2016/09/15,7.5,42.0,0.0,118.0,es,Gilda: no me arrepiento de este amor,13.797
8011,9494,1989/10/12,6.3,1795.0,296999813.0,93.0,en,Look Who's Talking,12.977
8012,13155,1985/06/21,6.6,578.0,11137801.0,109.0,en,Return to Oz,11.527
8013,546110,2019/07/12,6.7,11.0,0.0,113.0,zh,The Rookies,9.128
8014,891848,2021/11/11,0.0,0.0,0.0,15.0,he,Nothing to Hide,16.58
8015,820492,2021/04/29,6.3,12.0,0.0,39.0,en,Audible,9.982
8016,342474,2015/07/31,5.7,349.0,0.0,94.0,en,Jenny's Wedding,8.533
8017,531299,2020/02/20,5.4,86.0,0.0,92.0,en,Kill Chain,13.335
8018,1688,1972/06/29,6.2,615.0,9700000.0,88.0,en,Conquest of the Planet of the Apes,14.776
8019,8968,2005/02/04,5.0,554.0,67192859.0,89.0,en,Boogeyman,10.278
8020,348697,1983/02/21,9.1,4.0,222087.0,76.0,es,Colegialas lesbianas y el placer de pervertir,11.396
8021,512,2006/07/27,6.6,1265.0,31584901.0,96.0,en,Scoop,11.778
8022,254375,2014/08/14,6.7,671.0,1124445.0,114.0,en,Hector and the Search for Happiness,11.281
8023,10142,1989/08/18,7.1,608.0,18671317.0,113.0,en,Casualties of War,11.025
8024,11400,2005/12/25,6.6,871.0,30536013.0,151.0,en,The New World,9.527
8025,10824,1995/03/17,5.4,224.0,13940383.0,93.0,en,Candyman: Farewell to the Flesh,11.775
8026,460557,2017/12/15,5.9,39.0,0.0,113.0,zh,奇门遁甲,9.207
8027,522098,2020/06/19,6.9,193.0,989310.0,118.0,en,Babyteeth,13.561
8028,345330,2012/06/02,6.1,4.0,0.0,84.0,en,Emmanuelle Through Time: Emmanuelle's Supernatural Sexual Activity,11.899
8029,2124,1994/08/19,5.8,400.0,19726050.0,121.0,en,Color of Night,11.475
8030,890894,2021/11/11,0.0,0.0,0.0,77.0,en,This Day’s Madness did prepare Tomorrow’s Silence,16.561
8031,29817,1978/08/01,6.5,30.0,0.0,82.0,en,Fairy Tales,13.424
8032,10835,1989/07/06,7.7,515.0,0.0,110.0,cn,喋血雙雄,10.274
8033,480823,2018/03/07,6.4,55.0,0.0,102.0,en,Dirt,9.187
8034,9280,2002/04/30,6.2,409.0,0.0,114.0,en,Femme Fatale,10.975
8035,467916,2018/03/16,5.8,57.0,0.0,104.0,en,Allure,9.247
8036,218275,2015/12/04,5.8,22.0,0.0,114.0,en,The Letters,11.94
8037,375728,1978/01/25,4.5,2.0,0.0,85.0,fr,La fille à la fourrure,9.333
8038,122293,2012/07/27,4.8,97.0,0.0,85.0,en,The Philadelphia Experiment,11.687
8039,645861,2021/10/08,6.1,14.0,0.0,120.0,en,South of Heaven,10.214
8040,506482,1967/01/01,6.2,5.0,0.0,37.0,es,Soy leyenda,8.174
8041,491473,2019/03/07,5.9,225.0,0.0,102.0,en,Gloria Bell,9.041
8042,413857,2017/10/20,5.9,224.0,0.0,98.0,en,Tragedy Girls,8.034
8043,21683,2003/10/21,6.8,271.0,0.0,74.0,en,Batman: Mystery of the Batwoman,11.024
8044,11624,1972/08/06,6.6,674.0,18016290.0,88.0,en,Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,12.273
8045,422469,2016/11/28,7.1,71.0,0.0,107.0,en,I Am Bolt,7.912
8046,2134,1960/05/25,7.4,563.0,0.0,103.0,en,The Time Machine,8.024
8047,19016,2004/04/23,5.4,26.0,0.0,74.0,en,Clifford's Really Big Movie,10.054
8048,11086,2001/12/21,6.8,534.0,37317558.0,152.0,en,The Majestic,8.773
8049,753230,2020/10/14,9.0,175.0,0.0,109.0,es,Las tres muertes de Marisela Escobedo,11.569
8050,25751,1998/06/21,4.2,99.0,0.0,83.0,en,Children of the Corn V: Fields of Terror,11.493
8051,12716,1990/08/29,7.4,218.0,0.0,105.0,fr,La Gloire de mon Père,8.521
8052,464742,2017/08/25,6.0,11.0,0.0,90.0,en,Mad Genius,8.112
8053,11843,1975/05/21,6.8,391.0,41833347.0,113.0,en,The Return of the Pink Panther,11.521
8054,962,1925/07/12,8.0,1099.0,4000000.0,89.0,en,The Gold Rush,12.772
8055,47444,1987/01/01,3.1,16.0,0.0,97.0,ja,Time of the Apes,11.25
8056,3989,2004/01/14,6.7,1406.0,50907422.0,98.0,en,Team America: World Police,10.271
8057,24099,1984/08/15,6.2,187.0,12145169.0,99.0,en,Dreamscape,11.02
8058,11176,1979/05/31,7.1,413.0,65200000.0,97.0,en,The Muppet Movie,11.02
8059,422715,2017/01/19,5.9,285.0,6945256.0,90.0,ru,Невеста,15.028
8060,9086,1990/08/01,6.5,387.0,59000000.0,104.0,en,Young Guns II,12.019
8061,523077,2019/08/29,5.4,167.0,0.0,100.0,en,Running with the Devil,11.041
8062,12554,1996/04/27,7.3,196.0,0.0,105.0,en,Citizen X,12.77
8063,854529,2021/10/08,5.0,2.0,0.0,70.0,en,Night at the Eagle Inn,9.149
8064,344268,2015/10/14,4.7,757.0,0.0,107.0,fr,Les Nouvelles Aventures D'Aladin,11.025
8065,338103,2015/01/26,7.0,26.0,0.0,81.0,en,Curious George 3: Back to the Jungle,8.304
8066,552858,2018/11/30,5.8,46.0,0.0,90.0,en,Blood Brother,9.914
8067,902,1995/08/17,7.4,749.0,1738611.0,108.0,fr,La Cité des Enfants Perdus,11.018
8068,880856,2022/04/05,0.0,0.0,0.0,0.0,en,Insidious: The Dark Realm,10.399
8069,4597,2009/12/04,5.7,500.0,22942221.0,88.0,en,Armored,13.771
8070,398920,2017/01/18,6.1,436.0,0.0,95.0,fr,Il a déjà tes yeux,10.276
8071,11782,1992/04/16,7.6,509.0,0.0,126.0,cn,辣手神探,11.767
8072,8398,2007/01/19,5.9,676.0,25399945.0,84.0,en,The Hitcher,11.019
8073,20309,2001/03/10,4.8,124.0,12320393.0,95.0,en,Say It Isn't So,8.268
8074,9433,1997/09/06,6.8,850.0,43312294.0,117.0,en,The Edge,13.468
8075,279641,2016/03/04,6.2,773.0,23083334.0,112.0,en,Whiskey Tango Foxtrot,11.024
8076,8691,1981/04/24,5.4,167.0,0.0,93.0,it,Cannibal Ferox,11.016
8077,10226,2003/06/18,6.8,921.0,6291958.0,91.0,fr,Haute tension,10.667
8078,554753,2019/01/25,6.8,87.0,0.0,109.0,es,Mirreyes vs Godínez,14.393
8079,651589,2020/12/18,6.4,127.0,0.0,121.0,es,Hasta el cielo,11.821
8080,7857,1973/12/13,8.0,763.0,0.0,123.0,it,Amarcord,10.015
8081,71,2000/09/28,7.6,3051.0,109280263.0,110.0,en,Billy Elliot,13.766
8082,294093,2014/12/01,5.5,109.0,39296.0,90.0,en,Dinosaur Island,9.521
8083,513409,2019/11/01,5.9,320.0,0.0,107.0,en,Earthquake Bird,11.538
8084,1407,2007/02/14,7.5,1255.0,86274793.0,140.0,fr,La Môme,10.266
8085,1262,2006/09/09,7.3,1756.0,53653224.0,113.0,en,Stranger Than Fiction,14.766
8086,9612,1993/07/23,5.3,673.0,21274717.0,87.0,en,Coneheads,12.264
8087,339408,2016/09/09,6.6,447.0,15861566.0,120.0,en,The Birth of a Nation,9.023
8088,397992,2017/03/03,6.5,59.0,0.0,90.0,en,Fair Haven,7.794
8089,9009,2005/07/08,5.5,739.0,49483352.0,105.0,en,Dark Water,11.016
8090,407449,2017/09/29,7.3,395.0,955925.0,88.0,en,Lucky,8.525
8091,651070,2020/01/17,7.1,702.0,0.0,120.0,en,A Fall from Grace,11.791
8092,622977,2020/11/20,6.7,37.0,0.0,118.0,en,The Last Vermeer,8.175
8093,113947,2012/05/02,7.0,416.0,9138338.0,95.0,en,The Sessions,10.517
8094,415010,2017/09/23,5.9,279.0,0.0,103.0,fr,Les affamés,11.274
8095,513434,2017/11/04,7.7,427.0,200000000.0,96.0,ja,カメラを止めるな！,9.524
8096,299584,2014/11/29,5.8,112.0,0.0,88.0,en,Christmas Under Wraps,12.219
8097,9090,1995/09/07,7.3,459.0,47774193.0,109.0,en,"To Wong Foo, Thanks for Everything! Julie Newmar",9.263
8098,642725,2021/11/11,0.0,0.0,0.0,0.0,sk,Perinbaba a dva svety,16.45
8099,702936,2020/06/15,6.6,89.0,0.0,95.0,en,Sniper: Assassin's End,12.217
8100,257450,2014/05/08,6.9,29.0,0.0,79.0,en,Piranha Sharks,12.137
8101,9093,2002/09/08,6.6,416.0,29882645.0,132.0,en,The Four Feathers,10.013
8102,820530,2021/10/09,1.3,2.0,0.0,0.0,ja,劇場版 抱かれたい男1位に脅されています。～スペイン編～,14.161
8103,426249,2018/09/20,6.6,259.0,365353.0,118.0,en,Lords of Chaos,9.527
8104,367462,2018/01/18,5.8,79.0,0.0,92.0,en,68 Kill,8.894
8105,18220,1996/01/16,4.8,84.0,0.0,106.0,en,Poison Ivy 2: Lily,11.033
8106,858064,2021/09/21,6.7,67.0,0.0,70.0,en,Night of the Animated Dead,11.148
8107,16804,2008/09/13,7.9,555.0,69932387.0,130.0,ja,おくりびと,11.763
8108,2778,1994/04/01,4.9,63.0,7411659.0,89.0,en,Clifford,11.151
8109,468816,2019/10/10,6.0,67.0,0.0,110.0,en,The Rising Hawk,10.044
8110,611562,2019/06/13,6.9,103.0,1000000.0,90.0,en,Hollow Point,9.78
8111,422153,2016/10/21,6.9,54.0,0.0,75.0,en,Hulk: Where Monsters Dwell,11.389
8112,991,1976/03/18,6.5,360.0,0.0,138.0,en,The Man Who Fell to Earth,12.76
8113,79026,2004/09/27,5.9,17.0,0.0,128.0,en,El padrino,9.522
8114,8193,2004/06/11,6.8,1349.0,46118097.0,95.0,en,Napoleon Dynamite,9.711
8115,812110,2005/01/01,0.0,0.0,0.0,130.0,en,Power Rangers SPD: Zapped,9.012
8116,366696,2016/10/14,7.5,139.0,0.0,118.0,en,The Red Pill,11.519
8117,245706,2015/04/17,6.3,1556.0,5261595.0,99.0,en,True Story,10.265
8118,112702,1984/06/05,5.2,13.0,0.0,63.0,ja,変態家族 兄貴の嫁さん,16.419
8119,635237,2020/05/28,5.3,105.0,0.0,91.0,en,Arthur & Merlin: Knights of Camelot,11.543
8120,14373,1982/02/20,6.3,308.0,45000000.0,88.0,en,Death Wish II,12.259
8121,31473,1998/11/16,6.3,128.0,0.0,78.0,en,An American Tail: The Treasure of Manhattan Island,10.51
8122,13437,2002/08/30,5.5,170.0,0.0,97.0,en,Avenging Angelo,8.76
8123,3635,2003/12/12,6.6,1084.0,31466789.0,101.0,en,Girl with a Pearl Earring,9.26
8124,2165,2002/01/18,5.3,104.0,0.0,96.0,en,Liberty Stands Still,8.76
8125,489927,2018/09/23,6.6,236.0,0.0,96.0,en,The Kindergarten Teacher,12.523
8126,36079,1979/01/05,7.4,95.0,0.0,29.0,ru,Сказка сказок,16.411
8127,10606,1984/08/03,6.1,251.0,0.0,102.0,en,The Philadelphia Experiment,12.258
8128,10780,1987/12/16,6.8,608.0,26713187.0,106.0,en,Overboard,11.508
8129,4464,2003/07/22,7.0,612.0,148336445.0,141.0,en,Seabiscuit,11.009
8130,11849,2000/12/08,4.3,434.0,15185241.0,107.0,en,Dungeons & Dragons,9.509
8131,435365,2004/08/18,7.6,11.0,0.0,60.0,en,The Story of Star Wars,12.089
8132,365240,2018/09/28,6.1,63.0,0.0,90.0,en,Cruise,7.412
8133,24833,2009/10/22,5.9,159.0,0.0,88.0,en,Santa Buddies,11.76
8134,535437,2018/11/06,4.5,619.0,0.0,93.0,en,Swiped,11.273
8135,478860,2019/11/27,6.4,243.0,0.0,107.0,fr,Proxima,10.782
8136,527660,2020/07/24,6.4,314.0,0.0,78.0,en,"Yes, God, Yes",11.045
8137,304357,2015/03/20,7.4,1092.0,61619773.0,109.0,en,Woman in Gold,11.713
8138,417812,2018/09/23,6.7,509.0,3097257.0,105.0,en,Wildlife,11.272
8139,18254,1981/12/25,7.1,222.0,40382659.0,195.0,en,Reds,10.256
8140,733156,2020/09/29,7.1,238.0,0.0,89.0,en,Sightless,11.801
8141,291413,2016/10/18,5.4,218.0,0.0,88.0,en,Within,9.015
8142,209185,2013/09/08,6.7,226.0,3430018.0,112.0,en,The Grand Seduction,9.511
8143,9427,1997/08/13,7.0,1200.0,257850122.0,91.0,en,The Full Monty,11.006
8144,6961,2005/02/04,6.8,937.0,47175038.0,88.0,en,The Wedding Date,11.257
8145,14424,2007/06/15,6.0,199.0,1.0,100.0,en,Sex and Death 101,10.757
8146,568300,2019/01/26,8.7,338.0,0.0,113.0,ko,러브 유어셀프 인 서울,13.522
8147,411144,2019/05/17,5.3,196.0,0.0,96.0,en,We Have Always Lived in the Castle,10.524
8148,26602,2001/08/22,5.4,139.0,19693891.0,108.0,en,Summer Catch,10.256
8149,527385,2019/08/09,6.4,156.0,0.0,110.0,en,After the Wedding,14.025
8150,271948,2013/02/09,7.0,1.0,0.0,150.0,ja,STAR DRIVER 閃亮的塔克特 THE MOVIE,12.538
8151,10863,1981/07/24,6.7,151.0,18000000.0,108.0,en,Eye of the Needle,8.254
8152,776518,2021/01/28,6.8,10.0,0.0,98.0,en,In the Same Breath,15.869
8153,10843,1985/09/13,7.5,960.0,10609321.0,97.0,en,After Hours,9.754
8154,382542,2016/08/11,4.8,13.0,0.0,95.0,en,Beyond the Call to Duty,11.152
8155,205048,2013/08/07,6.8,46.0,0.0,80.0,fr,Oggy et les cafards,10.389
8156,820,1991/12/20,7.6,1499.0,205405498.0,189.0,en,JFK,14.753
8157,456611,2017/02/04,7.8,88.0,0.0,54.0,ja,LUPIN THE IIIRD 血煙の石川五ェ門,13.402
8158,48246,2000/08/29,6.8,135.0,0.0,77.0,en,Alvin and the Chipmunks Meet the Wolfman,11.254
8159,2925,1996/09/20,6.7,579.0,116400000.0,102.0,en,The First Wives Club,10.754
8160,46581,1973/11/01,5.9,151.0,0.0,103.0,fr,Contes immoraux,9.753
8161,18947,2009/04/01,7.3,1680.0,36348784.0,135.0,en,The Boat That Rocked,13.256
8162,10167,2002/11/15,5.2,259.0,19233280.0,98.0,en,Half Past Dead,14.254
8163,9538,1981/01/14,6.8,806.0,14225876.0,103.0,en,Scanners,10.502
8164,360603,2015/11/27,6.7,118.0,0.0,84.0,en,Crown for Christmas,10.009
8165,14043,2007/06/15,6.1,406.0,0.0,99.0,en,Nancy Drew,8.754
8166,27429,1975/10/10,6.3,421.0,1000000.0,88.0,en,Shivers,11.252
8167,254201,2014/10/02,7.1,448.0,0.0,116.0,da,Fasandræberne,11.008
8168,24163,1988/06/09,7.0,161.0,0.0,102.0,cn,旺角卡門,9.501
8169,16314,1992/08/07,5.8,333.0,29000301.0,84.0,en,3 Ninjas,12.701
8170,509364,2019/02/20,7.2,399.0,0.0,137.0,fr,Grâce à Dieu,9.769
8171,16535,1953/04/11,6.4,78.0,4905000.0,98.0,en,Titanic,12.842
8172,162903,2013/10/11,6.0,783.0,8555008.0,128.0,en,The Fifth Estate,10.506
8173,9515,2005/05/12,6.3,332.0,17297244.0,96.0,en,The Matador,9.203
8174,41382,2010/08/20,5.6,133.0,0.0,99.0,en,Lottery Ticket,13.004
8175,14202,2006/01/01,7.3,862.0,26910847.0,125.0,en,The Painted Veil,9.503
8176,760875,2021/03/05,5.3,46.0,0.0,89.0,en,The Devil Below,12.704
8177,278427,2011/05/22,6.8,333.0,0.0,57.0,en,Family Guy Presents: It's a Trap!,10.403
8178,48874,1994/11/24,6.6,86.0,0.0,70.0,en,A Flintstones Christmas Carol,12.58
8179,89899,2012/02/29,4.8,560.0,0.0,109.0,fr,Les infidèles,10.254
8180,916,1968/10/17,7.2,744.0,42300873.0,113.0,en,Bullitt,11.501
8181,10885,2008/03/21,5.6,510.0,0.0,85.0,en,Shutter,9.501
8182,19997,1953/01/26,6.8,252.0,8500000.0,92.0,en,Niagara,10.5
8183,271674,2015/03/12,7.4,953.0,9104716.0,103.0,en,Suite Française,11.255
8184,833393,2021/07/08,4.3,3.0,0.0,140.0,es,La Civil,8.239
8185,513083,2019/05/08,5.5,416.0,0.0,103.0,en,Wine Country,9.018
8186,384677,2018/06/15,7.0,2166.0,0.0,105.0,en,Set It Up,14.263
8187,546724,2020/08/28,5.6,103.0,164677.0,91.0,en,We Summon the Darkness,11.99
8188,40508,1994/06/18,5.2,147.0,413479.0,85.0,en,3 Ninjas Knuckle Up,11.698
8189,31347,2000/07/15,8.2,135.0,0.0,80.0,ja,劇場版 カードキャプターさくら 封印されたカード,12.949
8190,12685,2010/11/05,4.0,141.0,0.0,79.0,en,BloodRayne: The Third Reich,11.751
8191,687156,2020/04/29,7.5,91.0,0.0,83.0,en,A Secret Love,10.26
8192,659991,2020/08/06,5.9,157.0,0.0,94.0,en,Made in Italy,11.788
8193,408268,2016/01/14,5.9,53.0,0.0,76.0,es,No Estamos Solos,9.345
8194,81250,2011/11/11,6.6,639.0,0.0,99.0,en,Geek Charming,11.502
8195,682377,2020/11/13,5.9,167.0,0.0,98.0,en,Chick Fight,10.048
8196,333354,2017/01/02,6.1,210.0,0.0,108.0,en,Extortion,10.256
8197,10353,1998/02/11,6.0,798.0,66000000.0,118.0,fr,Les Couloirs du Temps : Les Visiteurs II,9.748
8198,7211,2007/10/26,6.5,910.0,68377859.0,98.0,en,Dan in Real Life,8.999
8199,375107,2018/03/09,6.2,113.0,0.0,82.0,en,Duck Duck Goose,13.26
8200,19904,2009/10/16,5.8,623.0,31198531.0,101.0,en,The Stepfather,11.75
8201,425194,2018/02/01,6.9,101.0,0.0,105.0,de,Die kleine Hexe,12.758
8202,131358,1998/01/01,6.7,6.0,0.0,99.0,en,Sex Files: Alien Erotica,11.427
8203,40348,1975/11/27,4.6,39.0,0.0,94.0,it,Emanuelle nera,10.416
8204,412727,2016/08/25,5.0,5.0,0.0,0.0,es,Fantasma,10.654
8205,11835,2007/08/31,6.6,796.0,16974459.0,105.0,en,Death Sentence,10.748
8206,8427,2002/10/31,5.4,742.0,51386477.0,97.0,en,I Spy,12.147
8207,500904,2019/03/29,5.5,255.0,0.0,92.0,en,A Vigilante,11.264
8208,11780,1995/04/13,6.8,461.0,31596911.0,139.0,en,Rob Roy,7.995
8209,28324,1977/10/21,4.6,58.0,0.0,85.0,it,Emanuelle e gli ultimi cannibali,9.485
8210,449756,2020/03/13,6.6,362.0,0.0,101.0,en,The Postcard Killings,9.775
8211,186759,2016/03/17,5.3,507.0,0.0,93.0,en,Get a Job,10.503
8212,795853,2021/06/18,5.9,88.0,0.0,97.0,en,Gaia,12.914
8213,496212,2018/01/11,5.4,111.0,0.0,106.0,es,No dormirás,9.507
8214,5833,2000/10/31,5.4,151.0,0.0,84.0,en,Casper's Haunted Christmas,8.246
8215,451500,2017/12/06,6.3,475.0,0.0,99.0,fr,Santa & Cie,11.706
8216,32219,2008/01/01,5.9,52.0,0.0,89.0,en,Blade: House of Chthon,11.056
8217,11897,1962/10/01,7.1,293.0,50000000.0,162.0,en,How the West Was Won,9.995
8218,173,1954/12/23,7.1,567.0,28200000.0,127.0,en,"20,000 Leagues Under the Sea",10.245
8219,356486,2015/10/16,4.9,74.0,0.0,105.0,en,Lumberjack Man,16.275
8220,33473,2010/10/10,5.4,80.0,0.0,90.0,en,Stomp the Yard 2: Homecoming,10.647
8221,613099,2019/12/05,6.7,303.0,0.0,121.0,es,Legado en los huesos,11.519
8222,336960,2015/04/19,4.3,23.0,0.0,88.0,en,Her Infidelity,9.69
8223,186579,2008/07/21,7.2,13.0,0.0,45.0,en,Batman Tech,7.636
8224,14289,1997/09/05,5.6,254.0,16228448.0,105.0,en,Fire Down Below,9.494
8225,624808,2020/04/10,5.7,574.0,0.0,100.0,en,Love Wedding Repeat,10.774
8226,421447,2017/01/25,6.8,701.0,0.0,103.0,fr,L'Ascension,12.002
8227,45242,1998/07/14,5.5,156.0,0.0,71.0,en,Dennis the Menace Strikes Again!,10.744
8228,333674,2016/01/15,5.9,364.0,0.0,90.0,en,Intruders,11.5
8229,10249,1991/06/21,6.5,665.0,46704056.0,108.0,en,The Rocketeer,13.243
